duplicate_name_en,occurrence_count,name_ja,source_architect_id,source_line
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",6696,3010
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",7101,3203
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",8041,3686
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",8815,4110
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",9150,4303
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",9400,4462
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",9522,4536
"TADAO ANDO ARCHITECT & ASSOCIATES",20,"安藤忠雄建築研究所",9552,4554
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",957,466
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",2464,1102
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",3361,1467
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",3691,1584
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",5163,2235
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",5684,2493
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",5758,2535
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",6696,3010
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",7009,3155
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",7312,3307
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",7555,3421
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",8238,3795
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",8743,4069
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",8985,4206
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9229,4351
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9262,4375
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9340,4422
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9722,4651
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9834,4710
"TOKYU ARCHITECTS & ENGINEERS",20,"東急設計コンサルタント",9900,4751
"KENGO KUMA & ASSOCIATES",20,"隅研吾建築都市設計事務所",3529,1516
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",5612,2460
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",5613,2461
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",5768,2539
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6044,2686
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6377,2834
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6379,2835
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6443,2875
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6483,2893
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6729,3021
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",6730,3022
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",7009,3155
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",7975,3655
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",8133,3736
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",8755,4073
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",8881,4144
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",9238,4357
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",9342,4424
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",9423,4479
"KENGO KUMA & ASSOCIATES",20,"隈研吾建築都市設計事務所",9444,4493
"ATELIER BOW-WOW",19,"アトリエ・ワン",4461,1913
"ATELIER BOW-WOW",19,"アトリエ・ワン",4796,2048
"ATELIER BOW-WOW",19,"アトリエ・ワン",4852,2079
"ATELIER BOW-WOW",19,"アトリエ・ワン",5381,2344
"ATELIER BOW-WOW",19,"アトリエ・ワン",5541,2421
"ATELIER BOW-WOW",19,"塚本由晴＋貝島桃代／アトリエ・ワン",5669,2487
"ATELIER BOW-WOW",19,"塚本由晴＋貝島桃代／アトリエ・ワン",5867,2591
"ATELIER BOW-WOW",19,"アトリエ・ワン",7053,3181
"ATELIER BOW-WOW",19,"アトリエ・ワン",7632,3470
"ATELIER BOW-WOW",19,"アトリエ・ワン",7653,3481
"ATELIER BOW-WOW",19,"アトリエ・ワン",8039,3685
"ATELIER BOW-WOW",19,"アトリエ・ワン",8095,3714
"ATELIER BOW-WOW",19,"アトリエ・ワン",8519,3951
"ATELIER BOW-WOW",19,"アトリエ・ワン",8525,3953
"ATELIER BOW-WOW",19,"アトリエ・ワン",9050,4243
"ATELIER BOW-WOW",19,"アトリエ・ワン",9199,4334
"ATELIER BOW-WOW",19,"アトリエ・ワン",9201,4335
"ATELIER BOW-WOW",19,"アトリエ・ワン 塚本由晴 中島諒人",9202,4336
"ATELIER BOW-WOW",19,"アトリエ・ワン",9209,4340
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄",158,124
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",895,443
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",4411,1895
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",6105,2719
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",6271,2795
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",6355,2823
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",6356,2824
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",7588,3444
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",7986,3659
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",7987,3660
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",7988,3661
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",8068,3698
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",8178,3761
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",8250,3798
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",8297,3825
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",9313,4409
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",9965,4783
"TOYO ITO & ASSOCIATES, ARCHITECTS",18,"伊東豊雄建築設計事務所",9966,4784
"AZUSA SEKKEI",18,"梓設計",1005,492
"AZUSA SEKKEI",18,"梓設計",1371,654
"AZUSA SEKKEI",18,"梓設計",2752,1213
"AZUSA SEKKEI",18,"梓設計",7014,3158
"AZUSA SEKKEI",18,"梓設計",7018,3162
"AZUSA SEKKEI",18,"総合設備コンサルタント",7812,3566
"AZUSA SEKKEI",18,"梓設計",7916,3615
"AZUSA SEKKEI",18,"梓設計",7951,3642
"AZUSA SEKKEI",18,"梓設計",8065,3695
"AZUSA SEKKEI",18,"梓設計",8169,3756
"AZUSA SEKKEI",18,"梓設計",8484,3929
"AZUSA SEKKEI",18,"梓設計／安野芳彦＋中村寛代＋押田拓也",8605,3998
"AZUSA SEKKEI",18,"梓設計",8756,4074
"AZUSA SEKKEI",18,"梓設計",9450,4497
"AZUSA SEKKEI",18,"梓設計",9615,4590
"AZUSA SEKKEI",18,"梓設計",9782,4681
"AZUSA SEKKEI",18,"梓設計",9973,4789
"AZUSA SEKKEI",18,"梓設計",10154,4884
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",6,6
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",1234,584
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",3990,1729
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",5769,2540
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",5875,2593
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",6463,2883
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",6727,3019
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",7416,3354
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",8486,3930
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",8668,4029
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",8691,4044
"MAKI AND ASSOCIATES",17,"槇文彦＋槇総合計画事務所",8692,4045
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",8872,4141
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",8927,4172
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",9150,4303
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",9347,4427
"MAKI AND ASSOCIATES",17,"槇総合計画事務所",9410,4470
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",10,10
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",3223,1397
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",3273,1413
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",4825,2062
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",5528,2415
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",5563,2434
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",6072,2701
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",6188,2759
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",6686,3004
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",6958,3131
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",7097,3200
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",7332,3315
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",7695,3508
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",9106,4278
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",9552,4554
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",9899,4750
"YASUI ARCHITECTS & ENGINEERS",17,"安井建築設計事務所",10161,4888
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",2442,1095
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",5004,2159
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",5012,2161
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",5243,2274
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",5832,2576
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",5941,2627
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",6117,2725
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",6138,2735
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",7090,3195
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",7223,3256
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",7667,3490
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",8675,4034
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",8676,4035
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",9150,4303
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",9396,4458
"SHIGERU BAN ARCHITECTS",16,"坂茂建築設計",10148,4879
"MAEDA CORPORATION",16,"前田建設工業",3429,1485
"MAEDA CORPORATION",16,"前田建設工業建築本部",4523,1936
"MAEDA CORPORATION",16,"前田建設工業",6446,2877
"MAEDA CORPORATION",16,"前田建設工業",7852,3586
"MAEDA CORPORATION",16,"前田建設工業",8116,3727
"MAEDA CORPORATION",16,"前田建設工業",8714,4055
"MAEDA CORPORATION",16,"前田建設工業",8979,4203
"MAEDA CORPORATION",16,"前田建設工業",9036,4237
"MAEDA CORPORATION",16,"前田建設",9397,4459
"MAEDA CORPORATION",16,"前田建設工業",9420,4477
"MAEDA CORPORATION",16,"前田建設工業／前田利幸＋藤岡知夏",9597,4576
"MAEDA CORPORATION",16,"前田建設工業",9690,4633
"MAEDA CORPORATION",16,"前田建設工業",9819,4701
"MAEDA CORPORATION",16,"前田建設工業",9834,4710
"MAEDA CORPORATION",16,"前田建設工業",9870,4729
"MAEDA CORPORATION",16,"前田建設",10165,4890
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市計画事務所",5914,2613
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",6863,3080
"KENGO KUMA AND ASSOCIATES",16,"隈研吾",7517,3404
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",7739,3532
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築設計事務所",7809,3564
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",8228,3789
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",8420,3895
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",8484,3929
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",8985,4206
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9000,4219
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9265,4377
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9275,4383
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9397,4459
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9439,4489
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9665,4619
"KENGO KUMA AND ASSOCIATES",16,"隈研吾建築都市設計事務所",9819,4701
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",1554,720
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",4742,2025
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣／内藤廣建築設計事務所",4797,2049
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",5820,2569
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",5821,2570
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣 内藤廣建築設計事務所",6354,2822
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",6489,2897
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",6961,3132
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",6962,3133
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",7392,3341
"NAITO ARCHITECT & ASSOCIATES",15,"内藤・安藤アーク甲斐設計共同企業体",9086,4263
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",9144,4300
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計事務所",9262,4375
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣",9611,4587
"NAITO ARCHITECT & ASSOCIATES",15,"内藤廣建築設計",10165,4890
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",250,165
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",2464,1102
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",5056,2178
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",7098,3201
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",7402,3347
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",7911,3612
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",8010,3672
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",8206,3773
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",8366,3863
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",8756,4074
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"能勢修治＋浜橋正＋長田純一／石本建築事務所",8944,4183
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",9021,4231
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"石本建築事務所",9457,4501
"ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM",14,"本村雅昭＋髙松達弥＋植田圭那子＋佐原輝紀／石本建築事務所",9817,4699
"KOHYAMA ATELIER",14,"香山アトリエ／環境造形研究所",1149,549
"KOHYAMA ATELIER",14,"香山アトリエ／環境造形研究所",1717,804
"KOHYAMA ATELIER",14,"香山アトリエ／環境造形研究所",2871,1254
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",4977,2149
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",5201,2252
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",6383,2839
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",6810,3053
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",7112,3208
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",7844,3580
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",8192,3766
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",8349,3855
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",8817,4112
"KOHYAMA ATELIER",14,"香山壽夫建築研究所",9456,4500
"KOHYAMA ATELIER",14,"香山建築研究所",9711,4645
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",5251,2278
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",5526,2413
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",6428,2865
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",6693,3008
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",6875,3089
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",6876,3090
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",7580,3438
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",7948,3640
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",8358,3861
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",8447,3909
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",8991,4211
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",9209,4340
"CHIBA MANABU ARCHITECTS",13,"千葉学建築計画事務所",9403,4464
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",3,3
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",23,21
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",2603,1156
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",2974,1292
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",3717,1595
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",3720,1596
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章",3820,1646
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",3995,1731
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",4612,1982
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",4953,2133
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",5167,2237
"KISHO KUROKAWA ARCHITECT & ASSOCIATES",12,"黒川紀章建築都市設計事務所",8092,3712
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所東京事務所",92,78
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所大阪事務所",2472,1105
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所大阪事務所",2473,1106
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所大阪事務所",2729,1204
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",4541,1945
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所大阪事務所",4816,2058
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",5822,2571
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",5877,2595
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",5918,2615
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",6567,2943
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",8812,4109
"SAKAKURA ASSOCIATES ARCHITECTS AND ENGINEERS",12,"坂倉建築研究所",9150,4303
"MIKAN",12,"みかんぐみ",4539,1944
"MIKAN",12,"みかんぐみ",5685,2494
"MIKAN",12,"みかんぐみ",5808,2563
"MIKAN",12,"みかんぐみ",5843,2584
"MIKAN",12,"みかんぐみ",5999,2656
"MIKAN",12,"みかんぐみ",6182,2757
"MIKAN",12,"みかんぐみ",6548,2936
"MIKAN",12,"みかんぐみ",6847,3070
"MIKAN",12,"みかんぐみ",6903,3103
"MIKAN",12,"みかんぐみ",6927,3117
"MIKAN",12,"みかんぐみ",7631,3469
"MIKAN",12,"みかんぐみ",7799,3562
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",66,58
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",2770,1217
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",2838,1236
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",2946,1281
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",3324,1446
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",3577,1540
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",3594,1547
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",4588,1969
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",4589,1970
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",6254,2786
"ARATA ISOZAKI & ASSOCIATES",11,"磯崎新アトリエ",6768,3035
"TODA CORPORATION",11,"戸田建設",309,197
"TODA CORPORATION",11,"戸田建設",664,351
"TODA CORPORATION",11,"戸田建設",1278,605
"TODA CORPORATION",11,"戸田建設",2572,1145
"TODA CORPORATION",11,"戸田建設",4801,2051
"TODA CORPORATION",11,"戸田建設一級建築士事務所",6484,2894
"TODA CORPORATION",11,"戸田建設",7315,3308
"TODA CORPORATION",11,"戸田建設",8312,3835
"TODA CORPORATION",11,"戸田建設",8322,3841
"TODA CORPORATION",11,"戸田建設",8755,4073
"TODA CORPORATION",11,"戸田建設",10167,4891
"JOINT VENTURE",11,"共同企業体",436,263
"JOINT VENTURE",11,"共同企業体",2254,1019
"JOINT VENTURE",11,"設計共同企業体",3940,1706
"JOINT VENTURE",11,"共同企業体",5148,2228
"JOINT VENTURE",11,"設計共同企業体",6399,2849
"JOINT VENTURE",11,"共同体",6954,3128
"JOINT VENTURE",11,"共同体",8024,3679
"JOINT VENTURE",11,"共同企業体",8484,3929
"JOINT VENTURE",11,"設計監理共同企業体",9291,4391
"JOINT VENTURE",11,"共同企業体",9789,4686
"JOINT VENTURE",11,"設計・建設工事共同企業体",9870,4729
"TERUNOBU FUJIMORI",11,"藤森照信",3037,1314
"TERUNOBU FUJIMORI",11,"藤森照信",5001,2157
"TERUNOBU FUJIMORI",11,"藤森照信",5574,2441
"TERUNOBU FUJIMORI",11,"藤森照信",6504,2908
"TERUNOBU FUJIMORI",11,"藤森照信",6516,2915
"TERUNOBU FUJIMORI",11,"藤森照信",6775,3038
"TERUNOBU FUJIMORI",11,"藤森照信",6793,3048
"TERUNOBU FUJIMORI",11,"藤森照信",8479,3927
"TERUNOBU FUJIMORI",11,"藤森照信",8480,3928
"TERUNOBU FUJIMORI",11,"藤森照信",10012,4810
"TERUNOBU FUJIMORI",11,"藤森照信",10013,4811
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",4156,1803
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー名古屋支社",4442,1905
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー 名古屋支社",5133,2220
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",5139,2223
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",5768,2539
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",6289,2803
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",7976,3656
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",8107,3723
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",9406,4467
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",9445,4494
"RESEARCH INSTITUTE OF ARCHITECTURE",11,"アール・アイ・エー",9744,4664
"UR",11,"都市再生機構",6952,3126
"UR",11,"都市再生機構",7260,3281
"UR",11,"都市再生機構",7358,3330
"UR",11,"都市再生機構",7459,3377
"UR",11,"都市再生機構",7686,3502
"UR",11,"都市再生機構",7883,3597
"UR",11,"都市再生機構東日本賃貸住宅本部",8006,3669
"UR",11,"都市再生機構",8226,3787
"UR",11,"UR都市機構",9000,4219
"UR",11,"都市再生機構",9087,4264
"UR",11,"UR都市機構",9439,4489
"PLACEMEDIA",11,"プレイスメディア",7538,3416
"PLACEMEDIA",11,"設計組織PLACEMEDIA",8443,3905
"PLACEMEDIA",11,"設計組織プレイスメディア",8668,4029
"PLACEMEDIA",11,"プレイスメディア",8924,4170
"PLACEMEDIA",11,"プレイスメディア",8979,4203
"PLACEMEDIA",11,"プレイスメディア",8987,4207
"PLACEMEDIA",11,"プレイスメディア",9036,4237
"PLACEMEDIA",11,"プレイスメディア",9189,4325
"PLACEMEDIA",11,"プレイスメディア",9439,4489
"PLACEMEDIA",11,"設計組織プレイスメディア",9443,4492
"PLACEMEDIA",11,"プレイスメディア",9690,4633
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",392,237
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",908,446
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",1441,680
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",1900,885
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",2839,1237
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",4745,2027
"KANKO KIKAKU SEKKEISHA",10,"観光企画設計社",5163,2235
